,ID,BatteryLevel,Lat,Lng,Type,Status,Heure,Jour
77,0f6d9692-54e2-4d3f-bebb-63ce74bbdd7f,100,48.826188,2.367002,escooter,ACTIVE,19h,Samedi
78,caef8638-eef4-4747-a571-3a422e4282ff,76,48.857961,2.319244,escooter,ACTIVE,19h,Samedi
79,29d3af4e-4058-4940-85ea-1375d23d6ad1,62,48.87461,2.318786,escooter,ACTIVE,19h,Samedi
80,7253f78b-6c82-44dd-b3d9-59bb04158e3d,97,48.872018,2.401554,escooter,ACTIVE,19h,Samedi
81,df7cd13d-feeb-465d-9041-532f99b1dd46,91,48.84374,2.353639,escooter,ACTIVE,19h,Samedi
82,f3d1ecb7-3993-4af8-b5ff-d0e5519365bf,99,48.853334,2.36168,escooter,ACTIVE,19h,Samedi
83,9a27ea0e-851e-4403-baa2-09e934bb0538,93,48.86775,2.344775,escooter,ACTIVE,19h,Samedi
84,fefa6b03-d4cb-46c3-94d7-c5915f3fceeb,38,48.897677,2.352841,escooter,ACTIVE,19h,Samedi
85,f3aedc21-6308-4c62-9916-087a6a9d70d6,34,48.860666,2.298492,escooter,ACTIVE,19h,Samedi
86,553e1774-ef34-42d7-b226-83c4f973216f,81,48.860817,2.353653,escooter,ACTIVE,19h,Samedi
87,f82e45f5-c28e-4f9d-a111-b4e0af6e5cdf,98,48.856919,2.371012,escooter,ACTIVE,19h,Samedi
88,b351d374-dd6a-4a25-89ec-e50bf6e7ed61,100,48.845283,2.35191,escooter,ACTIVE,19h,Samedi
89,d13e96ab-d6e1-4a8f-89cb-e543d794c16e,61,48.844254,2.345717,escooter,ACTIVE,19h,Samedi
90,94885389-c19b-429a-8da6-b766dbc3fbae,100,48.847199,2.369276,escooter,ACTIVE,19h,Samedi
91,e98a587b-3f35-46aa-a1c5-66b010d57fc5,46,48.876857,2.301844,escooter,ACTIVE,19h,Samedi
92,6f5252d4-7fee-42cb-9d9e-1666ea964bdc,100,48.866262,2.273396,escooter,ACTIVE,19h,Samedi
93,2444896f-8d12-4524-ae9c-c89ad3c3386b,96,48.867214,2.279688,escooter,ACTIVE,19h,Samedi
94,3dad97f7-fa6c-483b-b62a-23f83f6fd409,98,48.86685,2.310277,escooter,ACTIVE,19h,Samedi
95,eae44e3a-a790-4928-81a0-edf9005df7b7,70,48.850678,2.314297,escooter,ACTIVE,19h,Samedi
96,56fe2b3c-77c5-4fad-9d55-1e8baa8e633f,100,48.864796,2.299157,escooter,ACTIVE,19h,Samedi
97,81239aaf-289b-4130-b091-41b86a55afc5,65,48.873726,2.320918,escooter,ACTIVE,19h,Samedi
98,6e937550-f644-407c-a134-560db1897d57,53,48.878374,2.346055,escooter,ACTIVE,19h,Samedi
99,531bc14d-8390-41ec-95f7-f78cf2baf1da,78,48.852838,2.265391,escooter,ACTIVE,19h,Samedi
100,0fb56c22-f3d4-4f06-b503-13937d6051d4,90,48.858896,2.32123,escooter,ACTIVE,19h,Samedi
101,b5ec8295-ad68-4ddc-adb8-fb7307278610,59,48.878734,2.322167,escooter,ACTIVE,19h,Samedi
102,303df27d-af94-4c62-adb6-a25ed6024ac0,96,48.868264,2.371483,escooter,ACTIVE,19h,Samedi
103,5751663b-8fbe-4963-8265-ba771732f7d8,68,48.844866,2.346715,escooter,ACTIVE,19h,Samedi
104,8fbf7c18-10a1-44cd-a42a-85517de58932,95,48.887146,2.313949,escooter,ACTIVE,19h,Samedi
105,0f2f982d-f92e-4f11-9d97-673f517b5085,75,48.832596,2.35042,escooter,ACTIVE,19h,Samedi
106,782f5874-70e7-45ef-a634-d96826aa7f2a,0,48.883983,2.389766,escooter,ACTIVE,19h,Samedi
107,c649e1d5-4f16-45ad-a7cf-213aed903951,94,48.861037,2.283607,escooter,ACTIVE,19h,Samedi
108,c3d83929-d7e9-454c-977a-71ff99384c8d,47,48.859842,2.340273,escooter,ACTIVE,19h,Samedi
109,0aa2b2ed-fb27-4c50-b2c0-40f315a04832,94,48.82399,2.350483,escooter,ACTIVE,19h,Samedi
110,7b712eef-fe06-4cb9-ba6e-beedf7f9434e,43,48.859367,2.297743,escooter,ACTIVE,19h,Samedi
111,713e4605-dd43-4c90-8a09-2cd2b57e2828,97,48.855963,2.316975,escooter,ACTIVE,19h,Samedi
112,3cd170c5-7117-46cc-87b1-904f916d3040,83,48.869935,2.334009,escooter,ACTIVE,19h,Samedi
113,6508fa86-4c3e-4689-8315-5ee198b34c45,88,48.825297,2.366885,escooter,ACTIVE,19h,Samedi
114,ee0839db-1aaa-4caf-9138-9484501b13ff,100,48.869163,2.297385,escooter,ACTIVE,19h,Samedi
115,0dacf746-c6bc-4cd1-8e9a-2a4e3267a7e7,93,48.849302,2.344633,escooter,ACTIVE,19h,Samedi
116,868bb891-9189-4ed7-b001-7ee30b7422f7,91,48.8685,2.349825,escooter,ACTIVE,19h,Samedi
117,7c79019b-1322-434e-a7d6-cd86fe578676,96,48.856924,2.33035,escooter,ACTIVE,19h,Samedi
118,dce64c8e-82d5-4d9c-acd8-2b36e761b27a,75,48.870054,2.334159,escooter,ACTIVE,19h,Samedi
119,edbd4cff-631e-4e53-85f9-0b0ede0d94a8,98,48.870172,2.296676,escooter,ACTIVE,19h,Samedi
120,9d115705-08ce-46f2-902e-01f259ed0a62,53,48.838657,2.401523,escooter,ACTIVE,19h,Samedi
121,ae82091f-4d92-4bed-bf68-a7243a89d349,100,48.853316,2.293846,escooter,ACTIVE,19h,Samedi
122,d4c9527a-1198-4572-9550-243a704e507d,89,48.856454,2.277734,escooter,ACTIVE,19h,Samedi
123,8649f15d-84f4-4693-a63c-7b84bf68e776,79,48.843118,2.391151,escooter,ACTIVE,19h,Samedi
124,8b45af48-758b-400f-af98-eb8940e31e2b,56,48.85342,2.325686,escooter,ACTIVE,19h,Samedi
125,cc96deca-5291-437a-8138-59c3a6f23757,86,48.836568,2.403304,escooter,ACTIVE,19h,Samedi
126,ca5def5b-a9eb-4a57-ba15-2ee221bdf87f,49,48.831447,2.373745,escooter,ACTIVE,19h,Samedi
127,880d5ca4-1656-4c45-95e7-8b8e14548b6f,98,48.861896,2.365083,escooter,ACTIVE,19h,Samedi
128,0d106ba0-a368-4eb0-abbd-b9a570d363b5,57,48.833847,2.327564,escooter,ACTIVE,19h,Samedi
129,1c569fe9-84fb-4d5b-a75d-787b80e5488f,73,48.845976,2.375684,escooter,ACTIVE,19h,Samedi
130,9d5a97db-749d-46ad-b0e9-94e8dc41974b,80,48.852264,2.332866,escooter,ACTIVE,19h,Samedi
131,830a6c96-d625-4136-969b-893e7b55a21d,37,48.875713,2.347716,escooter,ACTIVE,19h,Samedi
132,2a0026aa-27d4-462f-8d23-ca31dad0c38f,95,48.831214,2.371821,escooter,ACTIVE,19h,Samedi
133,022e31a8-05eb-41bb-ad5b-8f8b9184b0d7,85,48.840063,2.400429,escooter,ACTIVE,19h,Samedi
134,64d80455-1875-4876-979e-a6189e3cd402,67,48.877857,2.318235,escooter,ACTIVE,19h,Samedi
135,484e1fa4-21a5-4626-bb1e-0d8ee8a3d828,94,48.831866,2.321974,escooter,ACTIVE,19h,Samedi
136,96adbe7e-8ecb-4f9c-9add-209b2dfb1970,71,48.85887,2.353607,escooter,ACTIVE,19h,Samedi
137,c21fbbad-9d6f-4626-9397-8cbb0ce6edb4,79,48.858527,2.343798,escooter,ACTIVE,19h,Samedi
138,eabedcb8-116e-44e8-b07e-9f7ec70ea12b,100,48.883242,2.319521,escooter,ACTIVE,19h,Samedi
139,50e3cf9f-8845-4fbb-8258-b3b59197d63d,71,48.861768,2.340311,escooter,ACTIVE,19h,Samedi
140,aaac7b58-ccde-4646-9314-f7e903da29e1,69,48.879644,2.312219,escooter,ACTIVE,19h,Samedi
141,770ad058-db57-4962-9d9a-d750dc5b86e2,96,48.835864,2.39229,escooter,ACTIVE,19h,Samedi
142,06db128c-5989-45e1-ae5c-93fc91d104ce,96,48.836214,2.292427,escooter,ACTIVE,19h,Samedi
143,fd0d1dcb-c537-4eb0-8fea-953db2b82ce3,96,48.871511,2.277742,escooter,ACTIVE,19h,Samedi
144,15726943-79b2-45dc-adfc-d5864df76b45,92,48.875006,2.322846,escooter,ACTIVE,19h,Samedi
145,1f4819de-4bb7-4b0e-b6ff-feba19445cd2,100,48.869512,2.282267,escooter,ACTIVE,19h,Samedi
146,794382a2-e3f9-47e8-8a0e-3667b57218fa,100,48.883408,2.338829,escooter,ACTIVE,19h,Samedi
147,58bda72a-c7ff-449e-bb07-f42890e3243a,74,48.863585,2.339569,escooter,ACTIVE,19h,Samedi
148,a715b760-b31c-48b5-b16e-95af6ed23ac0,85,48.854764,2.37785,escooter,ACTIVE,19h,Samedi
149,76342410-c768-495b-b34c-24290a55e941,99,48.840684,2.352558,escooter,ACTIVE,19h,Samedi
150,1b5e2024-b578-40bb-bfc7-47b4f9d48368,64,48.857974,2.319245,escooter,ACTIVE,19h,Samedi
151,98847690-b89f-4c4e-be24-04ec6d3e3470,54,48.855902,2.27759,escooter,ACTIVE,19h,Samedi
152,d84adc62-848a-4d8b-9574-f2267ec320a1,43,48.842786,2.28474,escooter,ACTIVE,19h,Samedi
153,76455c21-09b2-486c-b66e-d0ed1037c47f,54,48.882202,2.28537,escooter,ACTIVE,19h,Samedi
154,acb1dc14-8e9b-45ba-8131-6d47646df23d,47,48.88466,2.294347,escooter,ACTIVE,19h,Samedi
155,9a69c213-2bb7-4871-8517-b9603ca29cce,52,48.852406,2.28738,escooter,ACTIVE,19h,Samedi
156,dc02b289-d699-452f-87b8-203f438a41c8,90,48.834291,2.387268,escooter,ACTIVE,19h,Samedi
157,de0e4a7a-2f95-4abd-a80a-e4bda8402a31,100,48.884989,2.359184,escooter,ACTIVE,19h,Samedi
158,494514fc-a861-4c94-8e29-4519b60fdf7e,64,48.831858,2.356488,escooter,ACTIVE,19h,Samedi
159,bbf486aa-e8d6-4d9b-80f7-eeff6cd1168f,78,48.854749,2.377828,escooter,ACTIVE,19h,Samedi
160,6d61b277-0a47-4bf7-bf71-3e04fc58e106,100,48.822759,2.364395,escooter,ACTIVE,19h,Samedi
161,f52f8f47-9cfd-4e3b-9310-488a31cd158f,73,48.843993,2.414315,escooter,ACTIVE,19h,Samedi
162,c2f6b24f-380a-4743-8970-d24b0ea70df4,100,48.84456,2.271719,escooter,ACTIVE,19h,Samedi
163,5a3e451b-7589-420c-bf5a-ccd8b176bad7,54,48.855709,2.357575,escooter,ACTIVE,19h,Samedi
164,e2d85c98-1e63-4a24-992c-ccf0159af54e,60,48.882923,2.393818,escooter,ACTIVE,19h,Samedi
