,ID,BatteryLevel,Lat,Lng,Type,Status,Heure,Jour
147,794382a2-e3f9-47e8-8a0e-3667b57218fa,100,48.851696,2.318987,escooter,ACTIVE,9h,Lundi
148,58bda72a-c7ff-449e-bb07-f42890e3243a,75,48.863588,2.339527,escooter,ACTIVE,9h,Lundi
149,a715b760-b31c-48b5-b16e-95af6ed23ac0,36,48.86292,2.357975,escooter,ACTIVE,9h,Lundi
150,76342410-c768-495b-b34c-24290a55e941,59,48.840441,2.352534,escooter,ACTIVE,9h,Lundi
151,1b5e2024-b578-40bb-bfc7-47b4f9d48368,44,48.876537,2.342136,escooter,ACTIVE,9h,Lundi
152,06c9b882-8980-4a6c-9d1a-d5e39eb84b52,63,48.842763,2.401227,escooter,ACTIVE,9h,Lundi
153,98847690-b89f-4c4e-be24-04ec6d3e3470,28,48.864407,2.286639,escooter,ACTIVE,9h,Lundi
154,d84adc62-848a-4d8b-9574-f2267ec320a1,53,48.842707,2.284528,escooter,ACTIVE,9h,Lundi
155,acb1dc14-8e9b-45ba-8131-6d47646df23d,65,48.884727,2.294569,escooter,ACTIVE,9h,Lundi
156,dc02b289-d699-452f-87b8-203f438a41c8,64,48.847358,2.395803,escooter,ACTIVE,9h,Lundi
157,de0e4a7a-2f95-4abd-a80a-e4bda8402a31,86,48.858421,2.355285,escooter,ACTIVE,9h,Lundi
158,494514fc-a861-4c94-8e29-4519b60fdf7e,28,48.826725,2.351096,escooter,ACTIVE,9h,Lundi
159,bbf486aa-e8d6-4d9b-80f7-eeff6cd1168f,94,48.855186,2.378239,escooter,ACTIVE,9h,Lundi
160,f52f8f47-9cfd-4e3b-9310-488a31cd158f,89,48.844165,2.414296,escooter,ACTIVE,9h,Lundi
161,c2f6b24f-380a-4743-8970-d24b0ea70df4,57,48.844562,2.271635,escooter,ACTIVE,9h,Lundi
162,5a3e451b-7589-420c-bf5a-ccd8b176bad7,58,48.853357,2.359364,escooter,ACTIVE,9h,Lundi
163,e2d85c98-1e63-4a24-992c-ccf0159af54e,78,48.882923,2.393818,escooter,ACTIVE,9h,Lundi
164,cd65c685-7df8-43e0-a882-8089b34a5484,34,48.892618,2.336904,escooter,ACTIVE,9h,Lundi
165,c96664c9-a540-4ff3-b749-8cb46cee8860,44,48.886204,2.335012,escooter,ACTIVE,9h,Lundi
166,00ff0e56-9be0-4f16-89e2-b40f110b0a3b,42,48.839166,2.2557,escooter,ACTIVE,9h,Lundi
